學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
114,1,000347121,"財務管理","林基煌、屠美亞","三234","學思040103",3.0,選修,"財管系",中文,否,學士班,"＠備註:先修經濟學及初級會計學一學年"
114,1,000348001,"管理學","胡昌亞","二234","元大人文廳",3.0,必修,"企管系",中文,否,學士班,"＠備註:企管系專班，限本系生及雙修生（系統無法選課，雙修生請第一堂課出席採人工加簽）"
114,1,000351021,"投資學","顏錫銘","四D56","學思040301",3.0,必修,"財管系",中文,否,學士班,"＠備註:先修經濟學及初級會計學一學年。為利課程銜接，建議同學修課前需具有統計學基礎概念（Mean、Variance、Covariance、Correlation coefficient、Normal distribution 、Regression）"
114,1,000351041,"投資學","謝沛霖","二D56","研究250105",3.0,必修,"財管系",英文,是,學士班,"＠備註:先修經濟學及初級會計學一學年。為利課程銜接，建議同學修課前需具有統計學基礎概念（Mean、Variance、Covariance、Correlation coefficient、Normal distribution 、Regression）"
114,1,000351071,"投資學","張元晨","四234","商館260105",3.0,必修,"財管系",中文,否,學士班,"＠備註:先修經濟學及初級會計學一學年。為利課程銜接，建議同學修課前需具有統計學基礎概念（Mean、Variance、Covariance、Correlation coefficient、Normal distribution 、Regression）"
114,1,000358031,"資料分析與程式設計入門","余千智","三78E","逸仙5樓資管電腦室",3.0,選修,"資管系",中文,否,學士班,"＠備註:原科目名稱為資料處理，已修習原科目之學生不須再修習本科目。資管系同學修習不計入畢業學分。在逸仙樓五樓資管系電腦教室(0502教室)上課。"
114,1,000359071,"統計學（一）","蔡紋琦","四234","商館260206",3.0,必修,"統計系",中文,否,學士班,"＠備註:實習課為二、78。商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。"
114,1,000359201,"統計學（一）","戴以誠","四D56","商館260105",3.0,必修,"統計系",英文,是,學士班,"＠備註:英語授課。實習課為二、78。商院ETP學生及外籍生優先。已修習原「統計學」全學年上學期課程及格者，修習本課程屬重複修習。"
114,1,000360101,"統計學（二）","翁久幸","二234","商館260205",3.0,必修,"統計系",中文,否,學士班,"＠備註:實習課為三、78。商院各系、地政系及經濟系學生優先。已修習原「統計學」全學年下學期課程及格者，修習本課程屬重複修習。"
114,1,000361021,"企業倫理與社會責任","別蓮蒂","四567","寶來科技廳",1.0,必修,"企管系",中文,否,學士班,"＠備註:限大三以上修習，集中授課六週，每次3小時，實際上課日期請參考教學大綱。"
114,1,000604011,"商事法","魏杏芳","三56","法學院310講堂",2.0,必修,"法律系",中文,否,學士班,"＠備註:企管系二年級甲班優先。"
114,1,000711011,"微積分","林光暉","四D56","大勇210104",3.0,必修,"應數系",中文,否,學士班,"＠備註:財管系優先。"
114,1,000712001,"微積分","劉明郎","五D56","大勇210103",3.0,必修,"應數系",中文,否,學士班,"＠備註:企管系優先。"
114,1,000713011,"微積分甲","楊南屏","四D56","大勇210106",3.0,必修,"應數系",中文,否,學士班,"＠備註:資科系優先。"
114,1,088110011,"華語－密集班聽力課程（一）","詹永康","一D56","逸仙050203",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,1,088210041,"華語－密集班口說課程（一）","陳惠芳","二D56","綜北270407",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,1,088310031,"華語－密集班閱讀課程（一）","吳孟盈","三D56","綜北270406",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,1,088310041,"華語－密集班閱讀課程（一）","陳惠芳","三D56","綜北270407",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,1,088310061,"華語－密集班閱讀課程（一）","許宇萱","三D56","綜北270404",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,1,088410031,"華語－密集班寫作課程（一）","吳孟盈","四D56","綜北270406",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,1,088410041,"華語－密集班寫作課程（一）","陳惠芳","四D56","綜北270407",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:無"
114,1,088500011,"華語特別班基礎華語","許宇萱","二78E","綜北270404",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.課堂抽點名未到逾九小時，該科將以零分計算5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看"
114,1,088500021,"華語特別班基礎華語","林佩君","二78E","商館260101",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.課堂抽點名未到逾九小時，該科將以零分計算5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看"
114,1,088500031,"華語特別班基礎華語","葛健生","二78E","綜北270407",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.課堂抽點名未到逾九小時，該科將以零分計算5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看"
114,1,088500061,"華語特別班基礎華語","詳備註","二234","",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.課堂抽點名未到逾九小時，該科將以零分計算5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看"
114,1,088501021,"華語特別班實用華語","吳孟盈","三78E","綜北270406",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:1.僅供外籍交換生與外籍學位生修習，外籍學位生修此課學分不予以採計2.第一堂課務必出席，否則該科將以零分計算，第一堂未到者請自行退選3.不開放加選、加簽4.課堂抽點名未到逾九小時，該科將以零分計算5.上課教室與名單將於開課前公告於國合處首頁，請學生自行上網查看"
114,1,088940001,"變化中的中國","陳憶寧","五234","大勇210204",3.0,選修,"華語文中心",中文,否,學士班,"＠備註:限西點專案生"
114,1,090019001,"風水、建築與環境","邱博舜","三34","資訊140206",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為國立臺北藝術大學名譽教授。"
114,1,090088001,"預防醫學與校園健康","吳逸帆","三78","大智190101",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為臺北市聯合醫院家庭醫學科主任。僅同意第一堂出席同學加簽，加簽上限50人。期中不簽停修單。"
114,1,090101001,"西歐歷史建築","邱博舜","三78","資訊140206",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為國立臺北藝術大學名譽教授。"
114,1,090104001,"長期照護與健康產業發展","黃遵誠","二78","資訊140401",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:由臺北市立聯合醫院醫師授課。僅同意大一或大四學生加簽。"
114,1,090106001,"健康與生活","黃遵誠","四78","資訊140206",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:由臺北市立聯合醫院醫師授課。僅同意大一學生加簽。"
114,1,090108001,"關於藝術的話題","陳正才","四78","資訊140301",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為國立臺北藝術大學新媒體藝術學系講師。中文授課，外籍生請斟酌選課。開放加簽10位大二至大四同學。"
114,1,090109001,"仰望星空探索宇宙","徐麗婷","五56","資訊140201",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為德國慕尼黑大學天文物理學博士。"
114,1,090114001,"數位轉型的智權與風險管理","萬幼筠","一78","資訊140104",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為安永管理顧問公司總經理。僅同意第一堂出席同學加簽且加簽學生人數不超過10人。"
114,1,090116001,"氣候變遷與永續旅遊","柳婉郁","五78","教室洽系所",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為國立中興大學森林系柳婉郁教授。不加簽。本課程為非同步遠距授課、無固定教室，修課同學需自備筆電。期中、期末會有實體考試，考試場地另行通知。"
114,1,090117001,"食品安全與生活","汪文豪","四34","商館260316",2.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:本課程為台聯大通識課程，採聯合授課，請有興趣的同學第一次上課務必出席了解上課方式。不加簽。"
114,1,090123001,"舞蹈鑑賞","王宏豪","三78E","研究250105",3.0,,"教務處通識教育中心",中文,否,學士班,"＠備註:教師為國立臺灣師範大學體育與運動科學系助理教授。"
114,1,031004021,"國文－古典詩選讀","侯雅文","五234","研究250102",3.0,,"中文系",中文,否,學士班,"＠備註:教育、法、社科、國際事務學院"
114,1,031008041,"國文－古典小說選讀","許庭慈","一D56","道藩320113",3.0,,"中文系",中文,否,學士班,"＠備註:文、理、傳播、外語、創國、資訊學院"
114,1,031013041,"國文－臺灣文學選讀","林妤","二D56","學思040101",3.0,,"中文系",中文,否,學士班,"＠備註:商學院"
114,1,031017101,"國文－中國語言文字名作選讀","謝忠晟","二D56","學思040306",3.0,,"中文系",中文,否,學士班,"＠備註:商學院"
114,1,031023001,"國文－臺灣語言與文化選讀","游喬茵","一D56","季陶340402",3.0,,"中文系",中文,否,學士班,"＠備註:文、理、傳播、外語、創國、資訊學院"
114,1,031027001,"國文－進階班","張堂錡","三78E","研究250202",3.0,,"中文系",中文,否,學士班,"＠備註:（僑生）於加簽暨退課階段可經由授課教師評估進行班別調整。建議修讀程度：通過華語文能力測驗 TOCFL B2。"
114,1,032001081,"大學英文（一）","余懿珊","三D56","國際360202",3.0,,"外文中",英文,否,學士班,"＠備註:文、理、教育、資訊學院修讀"
114,1,032001411,"大學英文（一）","金嘉炘","二D56","季陶340402",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
114,1,032001511,"大學英文（一）","賴宇彤","二D56","學思040303",3.0,,"外文中",英文,否,學士班,"＠備註:社會科學、國際事務學院修讀"
114,1,032001601,"大學英文（一）","李寶莉","四234","綜北270105",3.0,,"外文中",英文,否,學士班,"＠備註:商學���修讀"
114,1,032001831,"大學英文（一）","毛佩琦","四D56","研究250301",3.0,,"外文中",英文,否,學士班,"＠備註:創新國際學院、法學院修讀"
114,1,041194001,"中東歐電影、文化與社會","陳美芬","二78E","研究250103",3.0,,"斯語系",中文,否,學士班,"＠備註:第一堂未到課者不允許加簽。"
114,1,042103001,"由歷史事件看國際關係","郭昕光","一12","綜北270104",2.0,,"外交系",中文,否,學士班,"＠備註:第一堂課未到請自行退選，未退課該科以零分計算。"
114,1,042112011,"臺灣政治","魏玫娟","二78E","綜合中央大教室 (270751)",3.0,,"國發所",中文,否,學士班,"＠備註:無"
114,1,042112081,"臺灣政治","盛杏湲","一78E","綜北270104",3.0,,"政治系",中文,否,學士班,"＠備註:無"
